label,text
like,我佩服他们不为别的，为他们执着的较真，为他们对这个国家的信心，对这个国家法律的信心。
like,老胡在书迷心中哪怕各种形象不符（坦白说他长发飘飘身着玄袍我也难以想象…）我也相信他的演技。
like,老胡的眼神一直是很抓人的。
like,我相信，他就是夜华。
like,SO，三生三世十里桃花将是我最期盼的电影。
like,爱看这样的线条，如水墨。
happiness,辣妹子辣，辣妹子辣，辣妹子辣妹子辣...
happiness,辣...
happiness,辣...
happiness,，瞧把俺激动的，没什么可高兴的事，只是今晚又不用做饭了。[偷笑]
sadness,阿布一直很虚弱，也不怎么吃狗粮，前两天吊了2天血浆，因为身体衰竭，没抗住，今早还是离开了，哎。
sadness,希望天堂没有遗弃。[蜡烛]
anger,MB围观死淡定的！！！
anger,MB我们是维尼饭我们傲娇！！！！
disgust,困！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
disgust,越加班越困！！！！！！！！！！！！！！！！！！！！
disgust,肿么办！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
disgust,好烦。。。
sadness,[挖鼻屎]以后我可怎么办[泪]
anger,谁说日本政府救灾得力的？
anger,谁说日本民众足够淡定不抢购食物的？
anger,谁说日本人在此次地震中的表现足以让全体中国人汗颜的？
anger,给我死过来看看！！TNND！
happiness,最后么，当然是找到真爱了口牙！=v=
sadness,亏大发了，国际长途真TMD贵，以为加12593打是2.5一分钟，结果出省没用，一分钟8块，随便聊了10分钟，80没了，泪奔中……
sadness,[泪] /@曲径风吟:悲剧！
sadness,中国还有明天吗？
sadness,//@王久辛:[抓狂] @轩墨殇:我也觉得这是悲剧，哎，可怜那
disgust,换师傅了，这师傅不好，不准我听王菲的歌，只准听广播。
disgust,广播里播着实时路况，说哪堵了，哪又堵了～
disgust,~~何必这么麻烦，就说目前全城缓行不就得了吗，麻烦
happiness,一个人的中秋，心如止水的中秋，心在淌血的中秋灬这些文字只为了记住今天，还是最爱的爸爸生日，您是天上哪颗星呢？
like,祝您生日快乐！
like,祝各位至爱亲朋中秋节快乐！
like,最喜欢看他的笑颜，最喜欢看他认真的模样。
sadness,不想看受伤的眼神，不想看皱紧的眉头，他没有做错什么，他一直在努力着，这样的一个朴有天，怎么忍心伤害，那个人，又怎么有资格去伤害他。
sadness,那个你不爱的朴有天，是无数人最想守护的。
disgust,各种结构的不合理，各种材料使用的不合理。
sadness,拿什么爱你，我的palm...@煮机网
anger,总有一帮臭傻逼！
anger,病的要死要活时候不露面！！
anger,好起来出彩的时候全来了！！！
anger,骂了隔壁！！！
anger,救你妹的救助组织！！！！
anger,我特么都懒得点名道姓了！！
anger,1就是别指望我再给你们丫的一分钱！！
like,展现出独特又可爱气息的背带裤冬天也同样适合穿着~天鹅绒材质显得更加富于季节感氛围，搭配上针织衫或者保暖卫衣都很显得很活泼和可爱！
anger,昨天的事想起来我好像还是很生气的。
anger,凭神马一群马后炮对着一个赶鸭子上架的人指责来指责去的。
anger,你有毛线资格。
anger,你们的大师就是神马错都没有的万能大师就对了。
anger,我们的花花和羊羊都是水货连累你们大师就对了是吧。
anger,一个前一天晚上都不能把参赛花花花语逼出来的陪练团，比赛以后却对别人一个犹豫指手画脚。
disgust,"请问在这样的三九天气里,儿童医院多开一个诊室又能怎样?"
sadness,"我发现我还真是怪怪的,戴上的隐形眼睛以后忘记已经带了然后去揉眼睛,才想起自己带隐形眼睛了之后又不敢揉,然后没有带吧,去揉又总以为自己带了接着得想想今天自己到底带了没带才去揉"
like,刀郎在三小时里激情演唱30多首高调金曲，放眼整个华语歌坛，恐怕再无人能及。
like,北京演唱会非常成功，神秘的刀郎续写神话。
like,@女主播雷悦生日快乐！
happiness,认识你的这短短几个月，收获了太多，感谢你对我的关心和温暖，我是幸运的，你各种加油，我各种支持！
happiness,你做到了，而且越来越好，看着你的粉增啊增很为你高兴！
like,我是没有机会再看我爱你了，期待你新的作品和节目！
like,明天就过年了拜年啦！[爱你]
anger,晕，我又收到卓越的邮件说延时发货。。。
anger,尼玛又是厂商制作问题！
anger,星外星，你行不行啊？！
anger,我只好忍不住说一句原谅你之前没发行过销量如此惊人的专辑，所以制作来不及。。。
happiness,小焕，小焕，小焕，不知道你的名字是不是这么写，你的名字我会永远记住，谢谢你为我写的歌，这通点歌狂的热线音频我会好好珍藏。
happiness,我从来都没想过这辈子还会有人为我写歌，我在直播间真的是噙着眼泪说的谢谢！
sadness,后悔了，之前应该学老中医去，越老越吃香。???????。
anger,哥在后面就悲催了，避让不及，后门被马自达自制的一条防撞钢筋几乎剐穿…
anger,尼玛
like,祝他在日本平安。
sadness,这些孩子，父母还能认出他们吗？
sadness,回家的路该有多么漫长啊？
anger,人贩子真是该杀啊！
like,－－给力，希望大家都能向这个目标奋斗！[耶]
anger,谁谁泄露！
anger,打110举报[抓狂]
sadness,口腔溃疡！！！！
sadness,尼玛的！！
sadness,痛死我了啊！！！
sadness,o(︶︿︶)o ！！！
disgust,茶几不爽啊~~~~~西瓜霜！！！！
disgust,作为一个媒体人，你怎么能够钱包丢了就在微波上泪牛满面，斯文扫地？！
disgust,小同志，要注意你的舆论导向。
like,话说、窃听风云，出二了、已在香港开机，还有近期会上档的爱情片、单身男女、好看呀么好看、7待呀么7待
surprise,昨天冰小宝打预防针和体检，8个月的小家伙，已经75CM高，21斤重了。
happiness,还做了他人生中第一次取指血，一向怕扎针的我看都不敢看扎的地方，明显看出小家伙想哭但又保持着忍耐，最后终于勇敢的抗了过去。
like,[鼓掌]小家伙越来越好玩，但也越来越淘气好动，力气也越来越大，看来我扭伤的手腕且没机会全愈咯。。。
happiness,尼玛啊！！！！
like,我偶吧真的太帅了！！！！
happiness,群体起立啊！！！！
happiness,观众鸡血了啊！！！！！！！
happiness,啊啊啊啊啊！！！
like,好美！！！！
happiness,叉烧拉面：今天的重头戏，一大早开始熬制的大骨汤头，还有卤了2个多小时的叉烧肉先生，吸取之前失败教训，总算是做出了一碗让人开心的拉面了。
happiness,可能太开心的缘故，觉得今天的汤头甘甜留香，带少许葱油味，叉烧这次做的香而不咸，笋干也香脆，反正都是我在说的，开心就好了，再接再厉。
happiness,YES[小丑]
sadness,"想我家两个小正太了,离我都好远啊!"
happiness,"亮亮在杭州,君君在深圳,今年能到重庆来一个我都心满意足了!"
like,"都是好地方,都有我想要的!"
happiness,抽取2位幸运主人喔！~
anger,52路车我完全不知道是怎么绕的，坐了半小时，绕了一堆我不认识的路，才刚刚绕到长湖路上！
sadness,[抓狂][抓狂][抓狂][抓狂][抓狂]早知道我宁愿挤6路车，也不贪图人少
anger,"紫马贱人,你禁我们言,可以."
anger,"妈的踢人是什么戳回事,我操你妈的."
anger,"那个叫千宴的贱人,昨晚踢我们踢得爽么?"
anger,什么叫长这么大没踢过人.
disgust,你要寿终正寝了?
like,--＂奔驰＂，是它改变了交通的意义，改变了人类的生活方式！
like,多么令人尊敬：这个发明
like,另，主角是只可爱花心的熊，这个片子做看看笑笑的爆米花电影还不错的，很有喜感。
surprise,[藏猫猫][lxhx滚过][被电]我的天呀~~~~~~~尊素太性感了~~~~~~~~~~~~~~~~~~~~~~~~~~~~~吐血
like,昨晚（10.27），穆雷·佩莱希亚钢琴独奏音乐会上演。
like,一架钢琴，一位63岁的老人以强大的气场HOLD住了偌大的音乐厅，巴赫、贝多芬、勃拉姆斯、舒曼、肖邦的优美旋律从他手中或柔和、或激情地以各种方式流淌出来。
disgust,给正诅咒日本的朋友讲个故事：二战末期美军要轰炸日占中国领土的重要目标，为保护珍贵古迹不玉石俱焚，请来古建筑大师梁思成先生标注需要保护的目标。
disgust,尼玛自从进了苦逼团，日子更苦逼了！
disgust,昨天只是不能关机，今天打开放歌扫毒，尼玛等老几洗完头肥来一看！
anger,丫的整个黑屏了！
anger,尼玛黑屏了还在唱歌！
disgust,太特麽苦逼了！！
surprise,然后就睡觉了 刚刚才发现他们竟然录音都录到那么晚 三四点还没睡觉。。。
sadness,心疼之余觉得自己特别不称职。。。[泪]
anger,还不让罗志祥出来。
anger,是想怎样啊。
anger,那个不知道名字的所谓的韩国的神马组合也弄太久了吧。。。[怒][怒][怒]
happiness,[唯爱SJ13]110522利特TW更新：恭喜Fx！！
happiness,^^人气歌谣惊喜登场！！！
happiness,以前没有能够好好的照顾他们现在我们能一个一个按照约定的好好照顾他们觉得心里舒服多了^^恭喜了妹妹们！！！
happiness,双J出来的时候 我拼了命的在下面喊&quot;羅 志 祥&quot; 就差冲到台上把周杰伦拉下来了 我都替自己感到骄傲
like,110114厉旭推特更新：吃完妈妈做的好吃的饭~~^^
happiness,聊一会儿就准备去机场啦~！！
happiness,因为要准备去泰国的SUPER SHOW啦~^^
happiness,爸爸说花开了，让我发上来给FANS们看看 呵呵呵（图1）
happiness,哈，不知两位是由衷赞美呢，还是为了下一顿？
happiness,老大发的开门红包！
happiness,田老大说我们一个个都是她万里挑一从三万多份简历里挑出来，简直比她生小孩还难，所以小浪团队加油吧让我们一起托起明天的太阳！
like,望各位游子中秋团圆，合家欢乐！
like,小花，希望你能越来越坚强！
like,我们的爱会陪在你的身边的！
sadness,你是个很勇敢的孩子，姐姐很为你心疼！
disgust,又要因为被大雨拍在半路上而买伞…
disgust,家里的伞都快能下崽了…
like,最近的乐趣是听阿酱的电话，虽然完全不知道在讲些什么…
happiness,万里无云，微风拂面，阳光穿透树梢，在窗上投下的婆娑树影似乎在翩翩起舞，反射到屋里的墙上，留下一道道淡淡的彩虹，好一个美丽的早晨！
happiness,感恩的心是人人都要有的，最后还要感谢围脖上我所有的朋友，和生活中的朋友，心里有太多的感谢，原谅我不能一一列举了，2011年到了，希望大家还能一起分享生活中的喜怒哀乐！
like,大家都新年快乐！！
happiness,谢谢邓飞@邓飞:9月17日上午，我们就在这里开始直播昌北机场女厕门事件，引发互联网巨澜。
happiness,当天并肩战斗的同学们都是谁，出来，冒个泡，谢谢你们。
sadness,老婆刚来南京几天又因为有事又飞回家了，好不舍，机场上演痛心离别场景。
sadness,一个人躺在酒店的床上，身边的枕头上还残留着你的香味，想你。
disgust,不觉得一举一动都有眼睛在看有耳朵在听是一件颇有压力的事情么？
disgust,学习已经够烦人的了，麻烦让我静静，或是让我大声听歌，让我自言自语。
disgust,我需要空间需要隐私。
disgust,今天早上看到一名郊区拦下了几名带着人的电动车，原因很简单因为直通车车上坐着两个人，我就纳了闷了，既然这个样子，那为什么不直接让生产摩托车的厂家只生产单位椅的电动车呢，做事不从根本做，有个球的用啊。
anger,尼玛，我疯了，打开邮箱，看到的第一张图，像不像牵手!!!!!!!!!!!!!!!!!!!!
anger,我贤赫啊啊啊啊啊啊啊，还没P过，只是截得一小部分图， 各种禁!!!!!!!!!!!!!!!!!!!
like,但是对于银川的印象很好，对银川的富裕与房价之高印象也颇深。
like,随手拍照解救乞求儿童，随手之举，也就为那些痛失爱子的家庭带来寻找的机会，随手转发，扩大孩子被认回的网络范围，支持，并坚持下去！
like,为处在悲惨命运的孩子，给予我们能够给予的温暖。
sadness,有时候觉得我和你的距离真的好遥远！
sadness,可是我又没有胆量去接近你！
sadness,可是我心里真的好难过！
sadness,到现在还是最熟悉的陌生人的感觉！
sadness,过水。[泪][泪][泪]。
happiness,哈哈
happiness,今天偶然坐在陽臺上用手機連接中國移動的wlan上網，結果wlan的信號居然滿格，速度飛快，太令我吃驚了。[嘻嘻][嘻嘻]
happiness,向首都人民汇报，哈哈，首都人民，搭理不？
disgust,尼玛…
sadness,谁来同情一下胡椒啊，泪…
sadness,这边CP刚消停那边又奔哒起来了，还一波接着一波的，严重点n派围攻光明顶（胡歌吧）伤不起啊…
disgust,有些cp还意淫得恶心，烦透了…
disgust,小熊你刺激我！
like,造型确实很拉风啊，如果把普通的手柄往旁边一放，肯定是羞煞人也！
like,那种这样的手柄，然后玩着古日本的动作游戏，一定会很爽！
disgust,所谓建筑，应该适应环境和人心的存在，但往往会解剖时空和人们的思想，有什么样的业主就是什么样的设计师，裤衩的设计体现的就是霸道和切割，一个建筑俯视中华大地，割裂北京的天空，和故宫皇城敬畏天神，亲近大地的风格截然相反。
disgust,因为CCTV就是即使令人反感，也要俯视大众，让人群仰视。
disgust,一个傻逼主路中间车道倒车3分钟（为了倒到出口），后方车辆为了躲它，急忙打轮撞到路旁，最后车毁人亡！！
happiness,没能陪老妈、老爸、老哥、老姐，可陪着这一大桌不能回家孩子，也很感动！
like,祝所有能回家的，来不及回家的朋友，中秋快乐[礼花][礼花][礼花]
happiness,李晟敏1p..呀呀..
happiness,噗..
happiness,太激动了..
happiness,无新浪logo^ ^ 啊啊啊啊..
surprise,我说你头发长的也太快了吧╮(╯▽╰)╭
happiness,现在的我，真的很幸福。
happiness,很好...
anger,那是看的投入，表情跟着剧情变，你小子是看电视还是看美女啊。
anger,批评！！！
anger,晚上好好自我检讨！！
disgust,从前天的一万三，到昨天早上的四五万，到今天早上的十五万，我相信这些粉丝都是不折不扣的僵粉，对于我来说也没有任何实际的意义可言！
disgust,我相信腾讯在用它的方法导入粉丝，想让我觉得很虚荣，不过我想其实谁都不会因此感到虚荣的！
like,Will Smith的9岁的小女儿Willow Smith作为演艺童星风头正劲，每次出场造型的抢镜能力实在了得，出席2010年Kids’ Choice Awards脚上的这对粉红色特别款的CONVERSE，是鞋子又是裤子，还有谁比你更拉风！
disgust,央行又准备金，真缺乏创造性。
disgust,最后这些都会转嫁给老百姓。
disgust,无奈了，想起一句话：这猴哪来的？[神马]
like,这，才是真正的超级巨星。
disgust,对武汉市领导的第三次温馨提醒：汉口中山大道的国民政府旧址仍然被烟草公司和大华饭店侵占！
fear,我们很着急，请大家的关注和帮助。
surprise,公交车老驾驶员即刻目登口呆，无言以对，并泪流满面。
disgust,嗨，这个社会风气被金钱击垮了。
like,中国美食太棒了，我怎么可以移民？
like,决不！
sadness,十几天没有中餐的日子太难过了！
like,今天去世博演艺中心（现奔驰文化中心）勘察演出场地，世博园里的展馆都没拆，安安静静挺好的。
disgust,我们让工作人员讲讲演出趣事，他们立刻讲了sj那次「演出事故」orz 还有就是真没死人，但的确有个姑娘被踩踏致毁容。[汗]
happiness,再看一遍《社交网络The Social Network 》依然热血沸腾 好像来一场这部电影的讨论会啊！
like,这样的经历现在还能有几次，这样的朋友现在还能有几个，珍惜！
sadness,还有不到3小时就是年三十了，羽竹现在这里给大家拜个早年了[拜年] 祝愿大家兔年大吉啊[让红包飞] 今天终于鼓起勇气，看完了仙三的最后两集，茂茂的善良离去、景天的泣不成声、龙葵的以身殉剑、萱卿的忘情之约…
sadness,着实的让我的心又痛了一次，这是继仙一之后，心痛的最厉害的一次了…[泪]
happiness,感恩上苍!
happiness,感恩!
happiness,再次谢谢护理人员!
happiness,感恩祝福!
like,平安
disgust,都别理我啊都别理我，饿的我直犯晕，喝水喝的我直恶心。
happiness,满眼的微博都在说打车又加了一块钱，就这么轩然大波，跟那停车费和油钱涨的比比，根本就是小巫见大巫，BUT，我的心理终于平衡一点儿了。[偷笑]
like,我不温柔我脾气不好我容易生气我容易吃醋我容易心痛我容易胡思乱想我很任性、我生气时不想说话、我开心了会一直傻笑、我受委屈会放在心里、我在乎了就想被你知道、 我喜欢在伤心的时候听伤心的歌在开心的时候和在乎的人分享...
happiness,晚安亲儿盆儿[月亮] [親親]
like,做为夜猫子的我 还是很羡慕早睡早起有规律作息的人 但后者的习惯比前者更难培养 希望我经过努力能从前者进化成为后者
happiness,索刊速来聚龙 [嘻嘻]
like,陈佩斯哭了，还想再演戏，可依旧被封杀，就砸30万改演话剧，第一部舞台喜剧《托儿》，在全国各地连续演出达120场，票房近4000万元，创造了当今话剧界无法超越的神话。
like,当然，逛商场唯一的好处就是试穿，可以把平时不敢尝试的风格都试穿一遍，譬如今天，打死我都不会在网络上买的纱裙，在实体店试穿起来居然觉得不错，入手一件后，还不过瘾，回来继续淘宝买，生活离不开淘宝了！
like,[抓狂] 上善若水003:你有才，是个人才），把他们在官场的那一套权威用来教育学生，肯定能起到比老师好十倍的效果。
like,其实纵观历史，许多知名的学府，都是由位高权重且具有相应学识的官员担任首席教师（包括孔子本身就是鲁国的宰相），我觉得这其实是一种好的现象，因为这能充公促进我国精英教育的发展。
sadness,晚上回来一直不见老妈用，就问她，老妈神气的说：下午买菜碰到一个人500块买我的手机，我看能赚200就卖了，对了，下次在帮我带几个，看看还有人买吗。。[泪]
disgust,这种时候我是否只能叹气说，就算之前都推断对了又能怎样，一个小角度的倾斜就能分出两条完全不同的路，真的是很无力啊，既然这样为什么当初还要放出来让我们知道呢，睡一觉就能出机场图了。
like,直至今日，我也舍不得放弃。
like,还有它曾经拥有的客服团队，是我曾感受过这世界上最好的。
sadness,palm ，令人心痛的品牌。
disgust,太牛了！
disgust,我们国家多么牛！
disgust,我彻底自我检讨！[泪][泪][泪]
like,临睡前放一张个人非常喜欢的，也经常在MV里用到的。
sadness,今天身体终于垮了，病了。
sadness,彻底的病了哈哈哈，我不习惯也不喜欢去看医生，就靠自己战胜病魔吧 [威武][威武] 勇气是最好的良药[good]
like,家是一个温暖的地方，是一个避风港，有家的宝贝是幸福的，维护翰爽家族的宝贝为了守护同样的人聚在了一起组成的一个家，它就是避风港，一个只属于我们的家，它不需要解释什么？
like,也不用你怀疑，爱我们的自然懂，维护家族的宝贝谢谢支持我们的你，我相信维护家族一定会强大，宝贝加油！
like,喜欢和你在油菜花地里用相机拍下美好的一瞬间；
like,喜欢和你躺在轻轻的绿草地，用手遮住一半天，只看到你的影子再眼前；
like,喜欢和你一起踏着山沟里的水，一起看那白云间。
sadness,当结束一天劳累的工作时，你的身影，你的言语， 你的笑容，总无时无刻在我脑海中响起，飘荡。
sadness,当问候 以成为一种习惯，才发现，是如此思念你。
disgust,但是政府岂能对此视而不见？
happiness,喝水都这么好看〒▽〒[揉] [揉] 今晚我抽风完了，可以闪人了[怒吼] [怒吼] 皮埃斯：比赛加油啊~[抚摸]
disgust,你得有点自知之明吧···
disgust,你得识趣吧···
disgust,我现在还把你算作人类···
disgust,有些无赖国家的媒体，不拧着腔调说话好像会便秘：BY即将以保护叙利亚人民为借口打击叙利亚；M国以安全为由撤回驻叙大使；……
anger,死小孩儿竟然不理我，竟然跟我同学打得火热。
anger,啊啊。
anger,气死我了。[怒] [委屈]
disgust,浑浑噩噩的头脑、失魂落魄的身体…
disgust,我拼命的让自己更忙不去想起…
sadness,唉。。。
sadness,被偷不是经济伤，而是心理伤啊。。
sadness,请联系：15822591007 阿姨让我转告大家 非常感谢大家一直以来的支持 她也非常舍不得大家 再见了 我的奶泡可可[泪]
sadness,"慢慢才知道,很多东西是可遇而不可求的,很多东西只能拥有一次；慢慢才知道,人的性格可以差异到如此之大；慢慢才知道,两个天天在一起的人不一定是朋友,有可能什么都不是；慢慢才知道,手机是别人有事找你时用的,并不是为交流感情的；慢慢才知道,快乐常常来自回忆,而痛苦常常来自于回忆与现实的差距。"
like,[爱你]为了再转一遍这条，翻了高晓松十几页围脖，觉得他人还真挺好的歪。
happiness,呛呛呛呛呛。。。
happiness,一直以来风雨无阻关注诗诗的小狮子们，大家辛苦啦！
happiness,在这最有意义的日子里，一起牵手，欢度佳日……[蛋糕]
disgust,腰和肚子上的肉肉啊！
disgust,你咋这么招人烦、这么不受人待见洌~夏天了你知道么~消停会儿好不好啊~[哼][哼][怒]
disgust,连续接了6个电话让去宁波各大超市抢盐，无语，曾经非典的时候大蒜米醋成10000%的价格增长，没过一月也就平息了，我不得不说媒体的宣传力度，但请理智面对切莫跟风[呵呵]如果连农民伯伯都吃不上盐了国家领导也可以易人了[怒]
happiness,终于，心中的大石头落地了。
happiness,本不报希望，没想到他们居然回复，今天终于完成信用卡授权支付，顺利拿到行程单。
happiness,原来，奇迹都是
happiness,哈哈
like,4月8日今天不去做血常规了让宝宝多休息下，宝宝今天精神很好，睡也睡的香，吃的也不错就是没有心思，吃几口就想玩，咳嗽好多了，鼻涕还有点点，拉肚子又有点了，宝宝的叫声响亮点了，宝宝多吃点啊身体养棒棒的才能对抗病魔做下个疗，10天宝宝血象长好的话就住院上疗了，相信宝宝会越来越坚强的
happiness,晚上六个小时的梦境就像在异世界一个月的旅行，早上起来一个澡清醒一下，上班去咯，刀刀和小朋友就继续睡吧…
happiness,各位，早安
like,[亲亲]先生~ 你慢慢來啦！
like,加油[心][心][猪头][猪头]
happiness,闺女，我的瀛瀛小公主，明天是你一岁生日了！！！
like,希望你一直健康成长，妈妈会陪你到老哦。。
like,你一定要健健康康的。。
like,我也祝你越来越漂亮哈。。
happiness,呵呵。
sadness,真他妈悲剧。
like,如果，如果你可以在友爱的包容下，随意的哭泣，随意的发脾气，随意的穿着，随意的说话，随意的把自己最最脆弱的一面发泄出来，你知道TA不会轻看你，不会因此骂你没有出息，不会觉得你没有本事，不会给你压力，只会默默地看着你，聆听，微笑…
like,多么美，你该多么幸福！
like,路过和平公园草场闻到一股草香，小时候在农村到处是这种香味，感觉是一种最好的香味，想到如一直在农村做个文化农民会怎样？
like,忽然又想到佛陀在尼连禅河畔修行的情景，不息的清流，美丽的白沙，无边的绿原，闲寂的天地，多么好！
sadness,多次的事实已经证明，我的古诗鉴赏基本上是完全彻底没救了。
anger,尼玛表达了神马思想感情你去把作者从坟里挖出来问啊！
disgust,我知道毛线啊我又不是作者！
anger,我哪知道他为毛要用这个字啊！
anger,他喜欢用就用啊关我P事啊！
anger,卧槽！！
happiness,中国联通的21Mbps HSPA+网络即将在56各重点城市投入使用，手机将能够达到21M想想都是一件很爽的事情。
happiness,亲爱得，你是那么的优秀！
happiness,你今天的文字感动了我！
happiness,天堂里面不会下雨，每天都是阳光灿烂的，我要我奶奶每天都沐浴在阳光下，晒太阳。。。[蜡烛]
like,巧了，去年我也重游了这座曾经让我伤感无比又美不胜收的城市，她的变化让我惊叹！
like,潮人你太给力了
like,很多话不用说出来，你们坚定的眼神可以告诉我一切。
like,喜欢看到你们微笑的样子，因为那让我很快乐，也让这个世界都变美好了[可爱]！
happiness,我来啦，还有五个小时就下班，明天好好休息，迎接兔年来临，新的一年新的希望。
like,我有一个愿望，是全国的见面会，找个地点跟你们见面，当然这想法是初步构思，也要看你们反应。。
happiness,我先跟大家拜年，祝福大家：人见人爱，车见车载，风生水起，开法拉利，哈哈哈。。。
like,认真的：祝大家身体健康，万事如意。bh
disgust,[火车]地铁挤，[感叹号]你Y也用不着动一下叫一声吧，你叫也就叫了，[感叹号]不用叫的那么迷离吧，[感叹号]迷离就迷离了，你Y没必要张着嘴吧，[感叹号]张嘴就张嘴了，你丫能不口臭吗！
disgust,[大便][口罩]早上挤地铁，广播除了叫着礼让座位，是不是也应该提醒乘客行为啊[感叹号][感叹号][抵消]
like,红衣美男 喜庆拜年：兔年将近，辞旧迎新之际人们总喜欢穿红着绿，将自己打扮的喜气洋洋讨个吉利，张翰，韩庚，胡歌，杜淳，钟汉良，付辛博，罗志祥，魏晨，李炜花美男们穿起鲜艳的红色更显神采奕奕、容颜脱俗。
happiness,这个太有才了~~//@我们都是有病的人: 有点像高玉宝写的。
happiness,[哈哈]//@啸天玉牍生香: //@卡瓦耶鲁二世:写这文章的确非常有才。
happiness,疯狂之夜！
disgust,我为什么如此不堪：如果有个美国人跟我一样智商且学习时间一样，他一定比我厉害，因为我学习时间30%在学人家的母语，15%在学狗屁政治，15%在学伪历史成年后删掉重学。
sadness,不容易啊！
sadness,机工社时我曾以21天出书记录得意，长江社后操盘《从头到脚》，为赶奥运前发货，从定稿时开始排版校对，到印完11天，期间创36小时不眠、72小时仅睡7小时的个人记录，赶完一声长叹，工作可以拼，但拼命这事要慎之又慎，不是妖怪有九条，咱们都就一次生命。
surprise,真没想到最不看好的小牛突然硬起来了，一直被批评到了季后赛就变娘的司机居然在西班牙人的衬托下转变成了纯爷们。
surprise,06年联盟欠司机和库班一个总冠军，五年过去了，两人都不再年轻，但冠军的心还在。
happiness,哈哈哈我八岁小妹看某眼镜男的视频问我:这是周笔畅老公吗?!
happiness,哇哈哈哈哈妹妹有前途!!!![哈哈] [星星眼]
disgust,最后把在天涯说的话在说一遍 有几个带v的微薄、请问你们哪看到老袁有抨击你了…
disgust,说老袁挑拨不如说是你们唯恐这件事闹不大…
disgust,老袁怎么样豆纸们会自己说他…
disgust,论不到你们指手画脚的…
disgust,其实管好你们的嘴就
like,即使是那样的表情，我依然觉得很帅啊。
like,像我一样没有底线爱得如此深沉的亲，有木有！！！！！！！
happiness,有可能~哈哈
happiness,//@冯泽雨_Aoj:回复@冯喆_coser:哈哈 ，那你做好60岁当干妈的准备吧
disgust,刚刚吃完一坨蛋糕~妈妈滴那个真的是巧克力鲜奶做的啊、哪里叫蛋糕嘛、鲜奶里面夹了少少的蛋糕、传统都颠覆了。
disgust,一闻到味道、瞬间都甜得头晕啊~~[生病]~~~忏悔、反省ing……
happiness,祝贺的词太俗气，，马莎：生日快乐！[太开心]
like,3天的泰国行 谢谢JYJ给我满满的感动···
like,真的给我了一场很棒的CON ·FANS的应援也很到位·
sadness,在回来的路上 只要想到这几天的一切都会忍不住落泪··
sadness,真的舍不得离开啊··
sadness,也不想说再见··
like,我想我这一辈子 也没有办法割舍掉他们了 JYJ 真的很棒 你们是我的骄傲！！！！
disgust,明年又有多少节目要抄袭湖南和江苏？
surprise,安徽卫视靠电视剧走天下居然也能进前五～～
like,最近突然喜欢上lindt家新出的70％ cocoa的黑巧克力，刚刚吃完一板。
like,补货时又买了另外两个口味，发现自己真的是巧克力大户！
sadness,丫杈的老子终于感了去年入春以来的第一次冒= =犹记得去年我们宿舍的女人除了我都感冒了，我极其得瑟地把他们挨个笑话了一遍，然后两周后他们的感冒陆续好了，我一个人光荣的感冒了= =一感还感了近一个月啊卧槽！！
sadness,今儿终于来报应= =
surprise,最后竟然睡着了。。。
surprise,我妈把我喊醒我一看时间已经凌晨一点多了。。。。
like,我个人偏好第一种。
like,可见我们大雄是多么乐观的活着，我前面的困难算什么，我也一定会坚持下去的…
happiness,我已经倒在凳子上笑的不省人事了。。。。
like,上周末去思南公馆的Yucca见朋友，装修是相当地妖啊，点了一杯意大利榛子酒味的Special Coffee，味道太美了，相比之下，朋友们点的那些创意鸡尾酒口感颇怪，不知是否调酒师的原因，因为我那杯是酒吧经理亲自调的，哈哈。
sadness,反省啊，以后高速白天最高110，晚上不超过100，三环路不超过80，一定要记住了
happiness,现在终于体会到矮的优势了 嗷嗷嗷
happiness,感谢我滴同事。
happiness,感谢我滴相机。
happiness,感谢你完美滴侧面。
happiness,咳咳，亲爱的李宇春的歌迷们，大家克制啊！
happiness,呵呵，公司走廊太拥挤了，我们公司的同事们都快下不了电梯啦！
happiness,下不了电梯怎么卖票给你们啊，系不系啊，亲们？
disgust,尼玛点不方便啊。。
like,我来到这个世界的第6201天12小时[心] 很高兴我还活得好好的 过得乐乐的[阳光] 在这6201天12小时
like,我得到了很多 你们便是我最美好的遇见 感谢我生命里有了那么一堆爱我的你们[心][心] 祝我的第6201天148836小时8930160分钟生日快乐快高长大[蛋糕][音乐]
fear,可怕的噩梦…
fear,于是我开始怕了　我用尽全力挣扎　让自己从一个又一个噩梦里醒来　发觉一直没有尽头　因为它们都有一个共同特点　那就都是黑夜　而我知道真正醒来该是白天…
like,好玩的景向！
like,刚刚在庚吧刨到一张图~啊啊啊啊啊这张太美了！！！
like,啊啊啊啊啊啊这张好没啊！！
like,那汗水好going人啊！！！
happiness,哈哈
happiness,哈哈。
like,都快要过年了，我和季哥还天天睡在被窝里，怎么得了哦，冬天真的不是让人奋斗的季节，我现在连脸都懒得洗了，也不能怪别人叫我任大妈，顶个新年新计划，2011年一定要不一样，不要被左左右右的一些杂事荒废了，既然我什么都有了，为什么还要这样荒废自己的人生呢，要振作，要幸福给嘲笑我的人看
sadness,可怜天下父母心 一个女人举个牌子在厦门到处找
